layer_z,score_percent,machine_x_mm,machine_y_mm,raw_image_x_px,raw_image_y_px
tensor(203),70.3428566455841,69.82817832756287,-4.36903385142985,320.3125,1087.890625
tensor(203),69.75329518318176,-30.532809648640132,-6.624774751590615,1732.421875,1087.890625
tensor(203),69.60455775260925,60.44536310525215,-4.235160911900728,455.078125,1093.75
tensor(203),69.18087005615234,-27.181935285674694,-5.494946848310495,1685.546875,1105.46875
tensor(203),68.60798597335815,9.93756903577379,-3.9703519697682905,1169.921875,1117.1875
tensor(203),70.41864395141602,69.5292986181312,-1.6169864091519972,326.171875,1134.765625
tensor(203),68.79872679710388,6.146050746399448,-3.0037943885982834,1222.65625,1134.765625
tensor(203),69.09578442573547,-26.857099060586176,-3.3728639369755924,1679.6875,1140.625
tensor(203),69.7867751121521,-30.71235914929929,-3.1033866215979016,1732.421875,1146.484375
tensor(203),70.07632255554199,62.61744196712411,-0.38154903038256455,425.78125,1158.203125
tensor(203),68.86738538742065,3.1759461991462206,-1.6643156726636454,1263.671875,1158.203125
tensor(203),70.42204141616821,67.97292663639692,0.42786570251788975,349.609375,1169.921875
tensor(203),69.0042495727539,-26.94105597414174,-1.606173059544106,1679.6875,1169.921875
tensor(203),69.99400854110718,73.74673183641929,1.5927038051340188,267.578125,1187.5
tensor(203),69.66605186462402,-30.856824766378413,-0.27007598967254376,1732.421875,1193.359375
tensor(203),69.01251673698425,-27.469725854945207,0.5123349817161503,1685.546875,1205.078125
tensor(203),70.22334933280945,63.97953264291754,3.4781360461995483,408.203125,1222.65625
tensor(203),69.86694931983948,73.4417497240929,4.023321404802659,273.4375,1228.515625
tensor(203),69.26383376121521,5.201790221435841,2.612284711705699,1234.375,1228.515625
tensor(203),70.40766477584839,68.11831037622346,4.262683791712947,349.609375,1234.375
tensor(203),69.06052827835083,-27.143648831069026,2.656953549194078,1679.6875,1240.234375
tensor(203),69.68770027160645,-31.038448574337142,3.2919941866406948,1732.421875,1251.953125
tensor(203),68.12116503715515,59.97789553971837,7.255447496971857,466.796875,1287.109375
tensor(203),68.96476745605469,2.1690827283859644,6.10389421978419,1275.390625,1287.109375
tensor(203),68.85088086128235,-1.2264138469768984,6.0362558266243,1322.265625,1287.109375
tensor(203),70.667964220047,65.36276198685891,7.714582909998771,390.625,1292.96875
tensor(203),69.06564235687256,-27.330730758990743,6.593686349320843,1679.6875,1304.6875
tensor(203),69.62239742279053,-31.276307313696375,7.956963670374281,1732.421875,1328.125
tensor(203),69.0162181854248,-27.84683356923953,8.384004737210102,1685.546875,1333.984375
tensor(203),70.27737498283386,68.41210667961595,12.01221190353879,349.609375,1363.28125
tensor(203),68.39867234230042,-4.336269705731108,10.995362000074422,1363.28125,1369.140625
tensor(203),69.12016272544861,-0.9296882761510393,11.419681035148924,1316.40625,1375.0
tensor(203),69.6203887462616,-31.442148102058088,11.20949170003538,1732.421875,1380.859375
tensor(203),69.04714703559875,1.6137366699421054,12.18793230316393,1281.25,1386.71875
tensor(203),69.1557765007019,-27.58798305804785,12.007002188304602,1679.6875,1392.578125
tensor(203),70.51752209663391,70.6222938196452,15.608104070446881,320.3125,1421.875
tensor(203),68.9728319644928,1.139700414307027,14.34634830938259,1287.109375,1421.875
tensor(203),69.60340142250061,-31.608955235329805,14.480972026879456,1732.421875,1433.59375
tensor(203),69.26331520080566,-4.0239206882875,15.3405175475566,1357.421875,1439.453125
tensor(203),69.5802092552185,-31.702046535340827,16.306711433900475,1732.421875,1462.890625
tensor(203),70.38599252700806,72.39910800632306,18.49891458156116,296.875,1468.75
tensor(203),69.02211308479309,-27.847738095753797,17.472982725789297,1679.6875,1480.46875
tensor(203),69.59531307220459,-31.814155304584766,18.505428154550607,1732.421875,1498.046875
tensor(203),70.44370174407959,74.15294360105958,20.682404880929354,273.4375,1503.90625
tensor(203),69.54573392868042,-31.983140343986907,21.81962234452297,1732.421875,1550.78125
tensor(203),69.05631422996521,-28.127610075482803,23.362280610813308,1679.6875,1574.21875
tensor(203),69.55945491790771,-32.05856334648767,23.298844869562085,1732.421875,1574.21875
tensor(203),68.42593550682068,66.8206221585759,25.257463708817898,378.90625,1580.078125
tensor(203),68.0223286151886,-22.555584568474302,25.6755847005775,1603.515625,1609.375
tensor(203),69.0251350402832,-28.250974201940622,25.958210684768773,1679.6875,1615.234375
tensor(203),68.52080225944519,74.94358630412302,29.388894937732385,267.578125,1644.53125
tensor(203),68.59071850776672,69.48771472826144,29.30600453379444,343.75,1644.53125
tensor(203),68.98954510688782,-28.357164893720032,28.192763129466144,1679.6875,1650.390625
tensor(203),69.53485012054443,-32.3241012123157,28.50666714340674,1732.421875,1656.25
tensor(203),68.44439506530762,-13.527928244236696,29.16187655052185,1480.46875,1662.109375
tensor(203),68.53647232055664,-15.285286059248882,29.508588838874932,1503.90625,1667.96875
tensor(203),68.99300217628479,-28.428190749617954,29.687347986895077,1679.6875,1673.828125
tensor(203),69.344961643219,-22.74567376930496,30.145502816249465,1603.515625,1679.6875
tensor(203),69.29436326026917,-16.663935393110147,31.357230118225875,1521.484375,1697.265625
tensor(203),68.60714554786682,-19.288909807823106,31.319221560447005,1556.640625,1697.265625
tensor(203),69.52511072158813,-32.47693410664176,31.50407976764915,1732.421875,1703.125
tensor(203),69.33812499046326,-14.955603690627564,32.50596247314247,1498.046875,1714.84375
tensor(203),68.62668991088867,-8.415517309115444,32.97373052716153,1410.15625,1720.703125
tensor(203),68.35678219795227,10.693270852561412,33.99128032200541,1152.34375,1732.421875
tensor(203),68.93348693847656,5.057090324961292,33.91236394733746,1228.515625,1732.421875
tensor(203),70.01774311065674,-32.592087158543805,33.76250203343994,1732.421875,1738.28125
tensor(204),70.20970582962036,68.48461128210488,-48.00810160175294,314.453125,314.453125
tensor(204),70.36164999008179,59.94519094913462,-45.41244586072359,443.359375,367.1875
tensor(204),70.3791856765747,63.50084357260591,-44.981811324446994,390.625,373.046875
tensor(204),70.41245698928833,60.411927685964216,-43.15651835299163,437.5,408.203125
tensor(204),70.41815519332886,62.001762600041644,-42.78669400738508,414.0625,414.0625
tensor(204),69.04690861701965,-26.086532527329656,-45.4938350320309,1697.265625,414.0625
tensor(204),68.83862018585205,-27.00351233583456,-43.55572488388594,1708.984375,449.21875
tensor(204),70.46297788619995,70.7773479841747,-39.94802100276254,285.15625,460.9375
tensor(204),70.4509437084198,60.90169125206345,-40.24603347520509,431.640625,460.9375
tensor(204),70.4796552658081,65.2759385949362,-39.46907097076009,367.1875,472.65625
tensor(204),69.3424642086029,52.22399948783102,-38.56518910575435,560.546875,496.09375
tensor(204),70.38627862930298,61.78000351049638,-37.633012556066106,419.921875,507.8125
tensor(204),70.43570876121521,63.78550394336358,-36.925295525720266,390.625,519.53125
tensor(204),70.48293352127075,57.062149072482434,-36.14811369950836,490.234375,537.109375
tensor(204),70.3084647655487,57.119033778826505,-34.19036354033817,490.234375,572.265625
tensor(204),69.12479400634766,72.25282564888671,-33.10232641227876,267.578125,583.984375
tensor(204),70.11537551879883,52.75242697353057,-33.334665080266554,554.6875,589.84375
tensor(204),69.17155981063843,67.13062780487178,-32.26954544170402,343.75,601.5625
tensor(204),70.13912796974182,56.79538700398249,-31.580223318074708,496.09375,619.140625
tensor(204),69.0963625907898,64.80230564347495,-30.698038344948863,378.90625,630.859375
tensor(204),68.96468997001648,64.10947204653944,-27.75628427707758,390.625,683.59375
tensor(204),69.16000247001648,72.52135599925298,-26.865878168069862,267.578125,695.3125
tensor(204),69.05288696289062,69.74193533993807,-26.611872373859523,308.59375,701.171875
tensor(204),68.96876692771912,63.76732915915775,-26.113345620602193,396.484375,712.890625
tensor(204),68.94177794456482,60.97208565785611,-25.85793709368758,437.5,718.75
tensor(204),69.00990009307861,68.60882412463714,-24.98912133851887,326.171875,730.46875
tensor(204),68.88004541397095,71.83582757876206,-24.239791706378117,279.296875,742.1875
tensor(204),69.39762234687805,57.799220558017474,-24.615761944807407,484.375,742.1875
tensor(204),68.98354887962341,68.6611252923723,-23.661121531995207,326.171875,753.90625
tensor(204),69.3875253200531,57.87773025532404,-21.947719531282242,484.375,789.0625
tensor(204),69.15669441223145,71.60364026021587,-20.254007871981738,285.15625,812.5
tensor(204),69.1317617893219,66.38011535030111,-20.38940880582494,361.328125,812.5
tensor(204),69.23418641090393,63.96527389786124,-20.452004810129047,396.484375,812.5
tensor(204),68.6011254787445,53.910803276693535,-19.370250979510203,542.96875,835.9375
tensor(204),69.2635715007782,71.70202340994575,-17.909124470782743,285.15625,853.515625
tensor(204),68.93022060394287,57.5816769091086,-18.2679879114572,490.234375,853.515625
tensor(204),68.44221353530884,-28.230909420296943,-18.733249198341973,1708.984375,882.8125
tensor(204),70.25142908096313,66.94629161633313,-16.012096087423117,355.46875,888.671875
tensor(204),69.02586221694946,60.48732549279769,-15.83591418876026,449.21875,894.53125
tensor(204),69.6706771850586,70.60509369465497,-15.246934455183487,302.734375,900.390625
tensor(204),70.19438743591309,65.36711219004705,-15.039427002160721,378.90625,906.25
tensor(204),69.59907412528992,73.0678417956772,-14.174089768932733,267.578125,917.96875
tensor(204),68.8033938407898,-25.806825200788253,-16.60777828909422,1673.828125,917.96875
tensor(204),69.56767439842224,58.51166199148696,-14.19366120384203,478.515625,923.828125
tensor(204),68.09284687042236,53.22740042375971,-14.32334123656012,554.6875,923.828125
tensor(204),68.82389783859253,8.027465586764393,-15.432584023540095,1199.21875,923.828125
tensor(204),68.03675889968872,54.8995789340966,-12.584253440662629,531.25,953.125
tensor(204),69.5500373840332,58.98939100649681,-11.805280242013962,472.65625,964.84375
tensor(204),69.00116205215454,10.482111655450835,-12.970815647099391,1164.0625,964.84375
tensor(204),68.61512660980225,14.213930871682205,-12.537489657395588,1111.328125,970.703125
tensor(204),68.13035607337952,55.343406176178725,-11.211398847009562,525.390625,976.5625
tensor(204),68.02427768707275,50.85419333158213,-11.318606363337649,589.84375,976.5625
tensor(204),70.0623631477356,62.68210898136468,-10.69561915048106,419.921875,982.421875
tensor(204),68.27044486999512,7.549774930478626,-11.663396615048018,1205.078125,988.28125
tensor(204),68.07500123977661,54.971819966344945,-9.854634047166867,531.25,1000.0
tensor(204),69.17744278907776,69.23154366070024,-9.177401271434297,326.171875,1005.859375
tensor(204),69.57381963729858,58.65371415923671,-9.42611835525357,478.515625,1005.859375
tensor(204),70.43535113334656,61.9471950704242,-8.323110140219107,431.640625,1023.4375
tensor(204),69.38489079475403,58.71497217324621,-7.370182066240619,478.515625,1041.015625
tensor(204),69.75420713424683,-30.407802200286092,-9.076464916021644,1732.421875,1046.875
tensor(204),69.05088424682617,-26.182893806541234,-8.629638989109008,1673.828125,1052.734375
tensor(204),70.12592554092407,69.35286090587331,-6.096986720585437,326.171875,1058.59375
tensor(204),69.70536708831787,62.43428945599803,-5.911523034260089,425.78125,1064.453125
tensor(204),68.86403560638428,4.945225595323788,-6.176034945380292,1240.234375,1082.03125
tensor(204),70.36837935447693,69.82817832756287,-4.36903385142985,320.3125,1087.890625
tensor(204),69.06844973564148,7.027335915257955,-5.43182449071866,1210.9375,1093.75
tensor(204),69.73661780357361,-30.550713251545165,-6.27364297721952,1732.421875,1093.75
tensor(204),69.16951537132263,-26.36469654875737,-4.772769310728003,1673.828125,1117.1875
tensor(204),68.87727975845337,6.578114306938603,-3.694739576077121,1216.796875,1123.046875
tensor(204),70.44983506202698,69.51567573585558,-1.9628904455189864,326.171875,1128.90625
tensor(204),68.41100454330444,9.917515415799057,-2.5709955132571016,1169.921875,1140.625
tensor(204),69.73307132720947,-30.694352721214116,-3.456535039666049,1732.421875,1140.625
tensor(204),68.5326099395752,3.1902690253627464,-2.366678526389451,1263.671875,1146.484375
tensor(204),69.05815005302429,-26.90744110946986,-2.313524869500581,1679.6875,1158.203125
tensor(204),70.51680088043213,67.57622176951202,0.7666429873291934,355.46875,1175.78125
tensor(204),70.1838493347168,63.47342076552431,0.6790265420147606,414.0625,1175.78125
tensor(204),69.69481110572815,-30.820639175760956,-0.9797605547050678,1732.421875,1181.640625
tensor(204),70.01143097877502,73.74673183641929,1.5927038051340188,267.578125,1187.5
tensor(204),69.18066143989563,-26.614668105134673,0.5302734514274896,1673.828125,1205.078125
tensor(204),70.33419609069824,63.567903511237354,3.4695934808773257,414.0625,1222.65625
tensor(204),70.48987746238708,67.70715685492586,4.2542131930139355,355.46875,1234.375
tensor(204),69.62699890136719,-31.020233820490564,2.9347600102680986,1732.421875,1246.09375
tensor(204),69.45840120315552,4.752750623983426,4.021244558587589,1240.234375,1251.953125
tensor(204),68.8236653804779,-27.194540417657393,3.727856443977062,1679.6875,1257.8125
tensor(204),70.70124745368958,65.36276198685891,7.714582909998771,390.625,1292.96875
tensor(204),69.33270692825317,-0.810201925944295,6.401445874925336,1316.40625,1292.96875
tensor(204),68.98250579833984,-27.381982737583762,7.672172911010497,1679.6875,1322.265625
tensor(204),69.52866315841675,-31.294686608403076,8.317424880125477,1732.421875,1333.984375
tensor(204),69.15510296821594,1.1950603140003127,11.819739393206424,1287.109375,1380.859375
tensor(204),69.12307739257812,-0.9382640711872583,11.779850678820987,1316.40625,1380.859375
tensor(204),69.48888897895813,-31.442148102058088,11.20949170003538,1732.421875,1380.859375
tensor(204),70.34960985183716,69.75067181049698,14.523474329790503,332.03125,1404.296875
tensor(204),69.01450157165527,-27.19023513894586,12.740689056395833,1673.828125,1404.296875
tensor(204),68.7358021736145,1.567096624919121,14.354109528481759,1281.25,1421.875
tensor(204),69.35501098632812,-1.880961791442661,15.37893595248333,1328.125,1439.453125
tensor(204),69.53187584877014,-5.310635087210791,15.317449669364592,1375.0,1439.453125
tensor(204),68.9127266407013,-27.344712701743045,16.017866400807673,1673.828125,1457.03125
tensor(204),69.42708492279053,-31.7207010282353,16.67256992756646,1732.421875,1468.75
tensor(204),68.46708059310913,67.86286568738721,19.49613705078264,361.328125,1486.328125
tensor(204),68.82904767990112,-27.465485879993235,18.58001922356906,1673.828125,1498.046875
tensor(204),70.52074670791626,74.16830620780607,21.04226026845357,273.4375,1509.765625
tensor(204),68.56420636177063,65.4487478399024,21.976258877808405,396.484375,1527.34375
tensor(204),68.81527900695801,-28.074911915232047,22.25336229748339,1679.6875,1556.640625
tensor(204),69.0595805644989,71.87462044751732,26.064447832525023,308.59375,1591.796875
tensor(204),68.82869005203247,-27.743610427252115,24.480315996105737,1673.828125,1591.796875
tensor(204),69.32897567749023,-32.153119381177916,25.153311169691452,1732.421875,1603.515625
tensor(204),68.7346339225769,-22.991848393326304,25.668750146569657,1609.375,1609.375
tensor(204),68.77264380455017,68.6197621298954,28.562250694765336,355.46875,1632.8125
tensor(204),68.39290857315063,-14.769478743138198,27.282157034220415,1498.046875,1632.8125
tensor(204),68.43246817588806,-12.606273639014018,27.68694199606933,1468.75,1638.671875
tensor(204),68.92436146736145,-19.171023253593436,28.331600923780663,1556.640625,1650.390625
tensor(204),68.46771240234375,-25.29114163354553,28.239102487537895,1638.671875,1650.390625
tensor(204),69.34120655059814,-32.305053434562225,28.13309540838335,1732.421875,1650.390625
tensor(204),68.85128617286682,-27.936511557763282,28.572633373307045,1673.828125,1656.25
tensor(204),68.3009147644043,-11.361961577077729,29.56695369147759,1451.171875,1667.96875
tensor(204),68.59925985336304,-22.276263241321047,29.40458842936653,1597.65625,1667.96875
tensor(204),68.0743157863617,-4.8575936296328805,30.408776306109605,1363.28125,1679.6875
tensor(204),68.53723526000977,-11.84675131678791,31.053048626432002,1457.03125,1691.40625
tensor(204),69.28415298461914,-32.47693410664176,31.50407976764915,1732.421875,1703.125
tensor(204),68.05247664451599,23.219280222314854,33.421718350097095,982.421875,1720.703125
tensor(204),68.0136501789093,-7.979269375031615,32.97990833696277,1404.296875,1720.703125
tensor(204),68.05387735366821,75.18063562486167,34.894216098245934,267.578125,1732.421875
tensor(204),68.02837252616882,-1.898397518024404,33.81497496521958,1322.265625,1732.421875
tensor(204),69.5005714893341,-28.184041133019527,33.82387052006754,1673.828125,1738.28125
tensor(204),69.89099383354187,-32.592087158543805,33.76250203343994,1732.421875,1738.28125
tensor(205),70.15388607978821,69.6460335867843,-48.28809984543008,296.875,308.59375
tensor(205),70.17882466316223,66.53793698958339,-47.7527516631896,343.75,320.3125
tensor(205),70.16963958740234,65.80151384237936,-46.50425060775278,355.46875,343.75
tensor(205),70.4134464263916,61.90412388624837,-45.6704730996238,414.0625,361.328125
tensor(205),70.2056348323822,62.77996435448658,-43.08357951039332,402.34375,408.203125
tensor(205),70.34416794776917,56.883370116347194,-42.30098944282461,490.234375,425.78125
tensor(205),68.10336709022522,-19.565328639839752,-44.63982031712637,1603.515625,425.78125
tensor(205),68.622887134552,-22.45959859594652,-44.073567093086446,1644.53125,437.5
tensor(205),69.12307739257812,-26.59276330159619,-43.54327276435846,1703.125,449.21875
tensor(205),70.35908699035645,69.20007300013643,-39.99561759613,308.59375,460.9375
tensor(205),70.28051018714905,58.931480981736954,-39.982661973330615,460.9375,466.796875
tensor(205),70.28550505638123,65.67126787451875,-39.45719641207804,361.328125,472.65625
tensor(205),70.26612758636475,60.526714254411225,-39.61172406031958,437.5,472.65625
tensor(205),68.56915354728699,48.21943372461062,-39.657434489260794,619.140625,478.515625
tensor(205),70.30597925186157,64.93948940138564,-37.863216871786065,373.046875,501.953125
tensor(205),70.32033205032349,57.81944351991098,-37.42583904456744,478.515625,513.671875
tensor(205),70.30043601989746,63.38888826751157,-36.93698699779384,396.484375,519.53125
tensor(205),70.0695812702179,53.08601478590237,-35.93868595587252,548.828125,542.96875
tensor(205),69.99580264091492,51.12135095215532,-34.69030633704179,578.125,566.40625
tensor(205),70.1156497001648,53.926294779476756,-34.282460960003455,537.109375,572.265625
tensor(205),69.16127800941467,72.25282564888671,-33.10232641227876,267.578125,583.984375
tensor(205),69.16799545288086,67.13062780487178,-32.26954544170402,343.75,601.5625
tensor(205),70.0531005859375,55.16863782295116,-32.610380515201044,519.53125,601.5625
tensor(205),70.112544298172,57.59495002088912,-31.557610857609124,484.375,619.140625
tensor(205),69.06891465187073,64.79046367151716,-31.02634338593093,378.90625,625.0
tensor(205),69.29933428764343,52.47402553162468,-28.40692167793437,560.546875,677.734375
tensor(205),68.96349787712097,66.10829421211959,-27.701317089076746,361.328125,683.59375
tensor(205),68.95470023155212,63.70950040532014,-27.76728341285689,396.484375,683.59375
tensor(205),69.09712553024292,72.5071454273493,-27.195909749517003,267.578125,689.453125
tensor(205),68.95148158073425,63.35522430854587,-26.455436901527516,402.34375,707.03125
tensor(205),68.95729303359985,68.58272138977298,-25.651906288652967,326.171875,718.75
tensor(205),69.48198676109314,57.779653165871174,-25.2807324383829,484.375,730.46875
tensor(205),68.9674437046051,68.26046252884885,-23.671795784685106,332.03125,753.90625
tensor(205),68.45784783363342,52.59671306561683,-23.422269833502313,560.546875,765.625
tensor(205),68.95896792411804,60.67734220863833,-22.54165808452344,443.359375,777.34375
tensor(205),68.87613534927368,55.87908896137496,-21.33127056476067,513.671875,800.78125
tensor(205),69.07631754875183,71.58961995003165,-20.588170711053916,285.15625,806.640625
tensor(205),69.15204524993896,63.96527389786124,-20.452004810129047,396.484375,812.5
tensor(205),68.10221672058105,52.2986523022002,-19.075342299199573,566.40625,841.796875
tensor(205),69.16998028755188,71.70202340994575,-17.909124470782743,285.15625,853.515625
tensor(205),68.39579343795776,54.791886033257576,-16.65341775799217,531.25,882.8125
tensor(205),70.17647624015808,66.94629161633313,-16.012096087423117,355.46875,888.671875
tensor(205),69.66957449913025,70.18799889196285,-15.594312202716766,308.59375,894.53125
tensor(205),70.14419436454773,65.36711219004705,-15.039427002160721,378.90625,906.25
tensor(205),69.47096586227417,73.0678417956772,-14.174089768932733,267.578125,917.96875
tensor(205),68.17581057548523,8.027465586764393,-15.432584023540095,1199.21875,923.828125
tensor(205),69.02715563774109,-28.771389542104647,-16.33565755158885,1714.84375,923.828125
tensor(205),69.67701315879822,58.531879876850226,-13.515110243979002,478.515625,935.546875
tensor(205),68.19565892219543,13.391855243475415,-13.244403909867707,1123.046875,958.984375
tensor(205),68.91828775405884,10.486905714688831,-13.314417373663652,1164.0625,958.984375
tensor(205),68.94208192825317,-28.891921724051763,-13.91689694786062,1714.84375,964.84375
tensor(205),68.6535894870758,54.52783143874357,-11.230875700749214,537.109375,976.5625
tensor(205),69.72455978393555,58.61300204542635,-10.792494878204366,478.515625,982.421875
tensor(205),70.05841135978699,62.28681481419467,-10.364265343876504,425.78125,988.28125
tensor(205),68.00411939620972,7.549774930478626,-11.663396615048018,1205.078125,988.28125
tensor(205),69.48485374450684,-29.859818690234004,-11.507341896039087,1726.5625,1005.859375
tensor(205),69.69335079193115,59.071767873351796,-9.07443413959425,472.65625,1011.71875
tensor(205),70.29956579208374,61.9471950704242,-8.323110140219107,431.640625,1023.4375
tensor(205),68.84496808052063,-26.947255321990365,-10.39360869565879,1685.546875,1023.4375
tensor(205),69.48456764221191,-30.354397221605822,-10.123862192632108,1732.421875,1029.296875
tensor(205),69.42389011383057,58.71497217324621,-7.370182066240619,478.515625,1041.015625
tensor(205),69.01195645332336,-26.60682413050698,-8.639356201821927,1679.6875,1052.734375
tensor(205),69.62846517562866,60.81107662560841,-5.604616820387703,449.21875,1070.3125
tensor(205),69.47662234306335,-30.514917416357758,-6.975683521299891,1732.421875,1082.03125
tensor(205),70.24492621421814,69.82817832756287,-4.36903385142985,320.3125,1087.890625
tensor(205),68.15608143806458,3.254498074720408,-5.516343104940393,1263.671875,1093.75
tensor(205),68.8249945640564,-26.74000734385823,-5.836804772880162,1679.6875,1099.609375
tensor(205),68.76062154769897,6.584185389559484,-4.044474428664068,1216.796875,1117.1875
tensor(205),70.37179470062256,69.12059404709673,-1.6259287524268977,332.03125,1134.765625
tensor(205),68.84012818336487,-26.840339736268422,-3.7255275132098618,1679.6875,1134.765625
tensor(205),69.44114565849304,-30.694352721214116,-3.456535039666049,1732.421875,1140.625
tensor(205),68.85547041893005,6.553791588886353,-2.2935887857298765,1216.796875,1146.484375
tensor(205),68.63059401512146,3.596918104257622,-1.6552309632323394,1257.8125,1158.203125
tensor(205),70.37435173988342,67.57622176951202,0.7666429873291934,355.46875,1175.78125
tensor(205),69.87772583961487,73.74673183641929,1.5927038051340188,267.578125,1187.5
tensor(205),70.02312541007996,63.90785954386043,1.3840704459019337,408.203125,1187.5
tensor(205),68.7845766544342,-27.008414469364432,-0.1887598414092186,1679.6875,1193.359375
tensor(205),68.74168515205383,-27.50378920238163,1.2233663704212,1685.546875,1216.796875
tensor(205),70.23085355758667,63.567903511237354,3.4695934808773257,414.0625,1222.65625
tensor(205),68.89325976371765,3.5122117897311877,2.57734833160852,1257.8125,1228.515625
tensor(205),70.38008570671082,68.11831037622346,4.262683791712947,349.609375,1234.375
tensor(205),68.81470084190369,-27.16060183169967,3.0136926227360448,1679.6875,1246.09375
tensor(205),69.35097575187683,-31.056675007684316,3.6494574254980745,1732.421875,1257.8125
tensor(205),68.97648572921753,5.995777435015379,5.468036608080146,1222.65625,1275.390625
tensor(205),70.66681385040283,65.36276198685891,7.714582909998771,390.625,1292.96875
