layer_z,score_percent,machine_x_mm,machine_y_mm,raw_image_x_px,raw_image_y_px
tensor(203),85.12267470359802,-0.7170662580531407,2.489897129201222,1316.40625,1228.515625
tensor(204),91.11303687095642,10.911438007979674,-13.99091467633405,1158.203125,947.265625
tensor(204),85.68726778030396,6.997682784092375,-3.685496842268325,1210.9375,1123.046875
tensor(205),91.6627287864685,12.578783529502516,-14.63611452518148,1134.765625,935.546875
tensor(206),93.48981976509094,12.160121561074115,-14.303588813863486,1140.625,941.40625
tensor(206),86.39734983444214,8.696812265353632,-5.045592147767582,1187.5,1099.609375
tensor(206),86.92772388458252,4.759446783564273,3.666483571361128,1240.234375,1246.09375
tensor(206),87.98559308052063,3.462500788885322,5.061292463546608,1257.8125,1269.53125
tensor(206),86.42843961715698,0.8246225271668,9.29625865658212,1292.96875,1339.84375
tensor(208),89.28609490394592,3.4553811187515553,5.417045969796532,1257.8125,1275.390625
tensor(210),95.62113881111145,10.086373319626238,-14.35402512343769,1169.921875,941.40625
tensor(210),89.83820080757141,7.555496742125644,-12.00805226213758,1205.078125,982.421875
tensor(210),92.42612719535828,8.283600222922729,-5.403681823880658,1193.359375,1093.75
tensor(210),91.87242388725281,7.003620897710753,-4.035203317901819,1210.9375,1117.1875
tensor(210),85.1714551448822,4.404759742696499,0.12230677755670924,1246.09375,1187.5
tensor(210),88.69500160217285,4.732636562253954,5.086882901001837,1240.234375,1269.53125
tensor(210),85.91851592063904,-0.8017080327929985,6.044715979123204,1316.40625,1287.109375
tensor(210),88.63749504089355,0.39086370942020243,9.646770111073801,1298.828125,1345.703125
tensor(210),86.69376373291016,-4.365304942667873,12.076595870771765,1363.28125,1386.71875
tensor(212),87.24382519721985,3.6949323758364705,-6.552778198085746,1257.8125,1076.171875
tensor(212),88.1441593170166,7.003620897710753,-4.035203317901819,1210.9375,1117.1875
tensor(212),86.5813136100769,3.6250107165705825,-3.0589540490332543,1257.8125,1134.765625
tensor(212),86.55876517295837,3.462500788885322,5.061292463546608,1257.8125,1269.53125
tensor(212),85.50559282302856,-0.8017080327929985,6.044715979123204,1316.40625,1287.109375
tensor(212),86.95737719535828,1.5593057986543513,14.715951169347255,1281.25,1427.734375
tensor(213),85.14595627784729,7.446165523424898,-5.4224419252405,1205.078125,1093.75
tensor(213),91.83402061462402,6.997682784092375,-3.685496842268325,1210.9375,1123.046875
tensor(213),86.36444807052612,3.4553811187515553,5.417045969796532,1257.8125,1275.390625
tensor(214),93.07882189750671,10.916093021865526,-14.333845239049824,1158.203125,941.40625
tensor(214),85.16265153884888,7.966158272098277,-11.653514154815568,1199.21875,988.28125
tensor(214),89.00863528251648,9.115475007408667,-5.036244490420468,1181.640625,1099.609375
tensor(214),86.98612451553345,0.04747314090215937,6.061631693457036,1304.6875,1287.109375
tensor(215),90.66235423088074,3.2616121284743445,-5.865202123449524,1263.671875,1087.890625
tensor(216),89.89621996879578,11.736726016655965,-13.627705946097697,1146.484375,953.125
tensor(216),91.01849794387817,3.6809833238568905,-5.855776222241799,1257.8125,1087.890625
tensor(216),93.1981086730957,7.422981350627589,-4.025933866144054,1205.078125,1117.1875
tensor(216),89.62149024009705,3.462500788885322,5.061292463546608,1257.8125,1269.53125
tensor(217),87.45920062065125,12.570515651933798,-13.950685234186881,1134.765625,947.265625
tensor(217),85.73141694068909,6.985795300940633,-2.98542100938473,1210.9375,1134.765625
tensor(218),90.81775546073914,12.164384004556096,-14.646223607670324,1140.625,935.546875
tensor(218),89.24844861030579,9.676445389684547,-14.70691570592544,1175.78125,935.546875
tensor(218),91.88728332519531,9.539191280883685,-5.375554239093459,1175.78125,1093.75
tensor(218),89.55397009849548,7.003620897710753,-4.035203317901819,1210.9375,1117.1875
tensor(218),89.08959627151489,3.6250107165705825,-3.0589540490332543,1257.8125,1134.765625
tensor(218),85.52311062812805,4.404759742696499,0.12230677755670924,1246.09375,1187.5
tensor(218),87.72276043891907,4.732636562253954,5.086882901001837,1240.234375,1269.53125
tensor(218),93.64475011825562,0.39086370942020243,9.646770111073801,1298.828125,1345.703125
tensor(219),86.48467659950256,4.295632722466085,5.789970337601638,1246.09375,1281.25
tensor(220),85.50808429718018,10.920745128077023,-14.676561596089321,1158.203125,935.546875
tensor(220),85.9639585018158,8.707595045587038,-5.742796728131771,1187.5,1087.890625
tensor(220),88.09305429458618,7.422981350627589,-4.025933866144054,1205.078125,1117.1875
tensor(220),90.98209142684937,3.462500788885322,5.061292463546608,1257.8125,1269.53125
tensor(221),88.8221800327301,10.506052003722916,-14.686677840798323,1164.0625,935.546875
tensor(221),85.06811857223511,3.448256910994958,5.773026210600401,1257.8125,1281.25
tensor(222),94.37574744224548,12.993109703315634,-14.626007232059209,1128.90625,935.546875
tensor(222),92.01751947402954,10.086373319626238,-14.35402512343769,1169.921875,941.40625
tensor(222),85.75279712677002,3.268721696382563,-6.213841165024424,1263.671875,1082.03125
tensor(222),88.73658180236816,8.707595045587038,-5.742796728131771,1187.5,1087.890625
tensor(222),89.14123177528381,5.7767150166065315,-5.80867198592022,1228.515625,1087.890625
tensor(222),91.923987865448,7.422981350627589,-4.025933866144054,1205.078125,1117.1875
tensor(222),85.11371612548828,3.6250107165705825,-3.0589540490332543,1257.8125,1134.765625
tensor(222),85.69963574409485,4.397971744841343,0.47485088632200156,1246.09375,1193.359375
tensor(222),88.37606906890869,0.1293993785446563,2.5073999835608936,1304.6875,1228.515625
tensor(222),89.98985886573792,1.2501723317614688,9.304443732714365,1287.109375,1339.84375
tensor(223),88.9577567577362,9.220062739669347,-11.968422917199186,1181.640625,982.421875
tensor(223),85.6748878955841,-4.871772212338038,14.9623743892826,1369.140625,1433.59375
tensor(224),88.65302205085754,10.496484843173508,-14.000976492547526,1164.0625,947.265625
tensor(224),87.05176115036011,9.534062936810358,-5.0268985034466205,1175.78125,1099.609375
tensor(224),93.54984164237976,7.009555264092824,-4.384689111869965,1210.9375,1111.328125
tensor(226),92.62089729309082,7.870574743527877,-5.76160982441244,1199.21875,1087.890625
tensor(226),90.79146981239319,7.422981350627589,-4.025933866144054,1205.078125,1117.1875
tensor(226),86.46807074546814,3.617994226695483,-2.7083562224857833,1257.8125,1140.625
tensor(226),85.27569770812988,3.5475844679234183,0.8098571338564464,1257.8125,1199.21875
tensor(226),85.74640154838562,3.9068815825126966,4.004009866067432,1251.953125,1251.953125
tensor(226),87.90704607963562,3.0317140362269,5.408542156899543,1263.671875,1275.390625
tensor(226),93.35569143295288,-0.03497745928475734,9.638611988379017,1304.6875,1345.703125
tensor(227),88.18647861480713,9.225257741244194,-12.312752764169108,1181.640625,976.5625
tensor(227),92.75745749473572,6.572039389198264,-3.3447837950304495,1216.796875,1128.90625
tensor(228),87.69198060035706,11.330842650635548,-14.323757977609727,1152.34375,941.40625
tensor(228),86.20460629463196,9.104943666741045,-4.338216805880729,1181.640625,1111.328125
tensor(228),92.13551878929138,6.578114306938603,-3.694739576077121,1216.796875,1123.046875
tensor(228),89.35697674751282,4.045372336064995,-3.049756652753603,1251.953125,1134.765625
tensor(230),86.45849823951721,7.971749125407849,-11.99814228602197,1199.21875,982.421875
