source_candidate_index,pca_col_index_0_to_49,pca_row_index_0_to_49,raw_x_px,raw_y_px,detector_response,subpixel_shift_px,robust_fit_inlier,heldout_block,full_fit_residual_px
844,25,12,1338.7063411402282,1187.5432005215105,0.1637570559978485,1.5708925410455814,True,False,6.0322012764043045
1215,30,12,1338.3856208054046,1287.1242790816937,0.15564298629760742,1.7843622025542187,True,True,7.656265098641174
634,31,12,1338.344507991462,1302.785287331584,0.16842880845069885,1.818223477049884,True,True,6.058949297826789
889,33,12,1338.2182763638918,1338.2259531801044,0.16289648413658142,1.9386422987317318,True,True,6.7674825594026515
1204,34,12,1338.1752973213652,1354.3843377591631,0.1558888554573059,1.8139732590678994,True,True,5.657848672770628
997,37,12,1338.1285709427232,1404.2759067112192,0.1606835424900055,1.93180906672611,True,False,3.8042363530612335
1343,38,12,1338.0337701640108,1418.6174195963647,0.15244652330875397,1.919564248131176,True,False,1.8872550101043737
1059,39,12,1338.0072706442695,1434.7862743056119,0.15908531844615936,1.7862891023452105,True,False,2.012855154771391
1044,40,12,1337.6004733892637,1451.9969928728126,0.1594541370868683,1.885605965778732,True,False,1.6929778365241228
1324,42,12,1337.858063069103,1486.3253518722756,0.15293827652931213,1.8816797236111489,True,False,2.0437590671801757
1197,46,12,1337.767173145512,1552.2962683701494,0.15601179003715515,2.102989186776774,True,False,4.525894086791018
1153,47,12,1337.6805970193445,1566.6525186017798,0.15724121034145355,1.6831030845672466,True,False,7.2857901078370455
1121,49,12,1337.328102624031,1601.3646461381966,0.15785591304302216,2.1067128027506823,True,False,7.004580342242575
500,1,13,1325.4548799935076,775.7087766368622,0.17150232195854187,1.768285441658014,True,False,1.255649957942839
1488,2,13,1325.6174784611271,793.4343520301255,0.14937300980091095,1.4937615041466796,True,False,1.3188945159589411
966,3,13,1325.6517123671024,810.5240441742706,0.16142117977142334,1.9990810740260936,True,False,1.0098487968654546
1039,4,13,1325.6443207846128,825.3730807948958,0.15970000624656677,1.929563941501987,True,False,2.1007029624097386
988,5,13,1325.1560685373781,844.1595520147756,0.16080650687217712,1.8470533762389905,True,True,1.4017953058758128
746,6,13,1325.2871147366477,860.2387910883774,0.165847048163414,1.7844583778780347,True,True,2.304326115404849
335,7,13,1324.6103337553645,875.3678504643372,0.17592820525169373,1.7299675832527046,True,True,4.696648530266282
650,8,13,1325.5310414049302,891.1501941170108,0.16818293929100037,1.8656864315408457,True,True,6.072477001991602
1589,9,13,1325.5643173936803,908.6974081238185,0.14703713357448578,1.938538145609458,True,True,5.966369769448001
448,10,13,1324.5028227426928,924.9474180056701,0.17285467684268951,1.8347765669809344,True,False,7.345205842674785
677,11,13,1325.334615947227,941.2266701500537,0.16756822168827057,1.836176217046985,True,False,8.32147256405542
360,12,13,1324.287439009183,973.1678922549785,0.17506760358810425,1.738238050902277,True,False,6.597822653008336
867,13,13,1324.8295929862993,989.5475785508713,0.16326531767845154,1.556932214785014,True,False,5.436367964433589
1344,14,13,1325.3000210010475,1006.696866497899,0.15244652330875397,1.8372674037203964,True,False,5.055695965305142
1464,15,13,1324.717031259337,1022.5072918128267,0.14986476302146912,1.669150213695841,True,False,3.7235645308622147
931,16,13,1324.3493295617227,1039.1721158867367,0.16203589737415314,1.787329269630913,True,False,3.2846294636836983
808,17,13,1324.5852914581271,1055.3683705153792,0.16449472308158875,1.4298325223820494,True,False,2.2537679298235305
242,18,13,1324.2575571924808,1071.5474384240756,0.17875584959983826,1.9939949269408477,True,False,2.1119123617975113
1262,19,13,1324.3076486670811,1088.9611758379506,0.15453651547431946,1.6228998823029948,True,False,2.0602590017256692
1261,20,13,1324.2048877707562,1105.2229247357543,0.15453651547431946,1.716770063065372,True,False,2.3526680500622024
1064,21,13,1324.5916287207472,1121.901832014492,0.15896238386631012,1.6723667787261212,True,False,2.4187742432128103
1030,22,13,1324.3478062058493,1137.6853515206346,0.1598229706287384,1.8071431855926996,True,False,3.820659579419584
1128,23,13,1324.1506924895593,1156.2986699563003,0.15773296356201172,2.053927243872959,True,False,2.9812882302270287
1194,24,13,1324.0192082633407,1171.2659528494628,0.1561347395181656,1.62524524337866,True,False,4.9930291585590645
757,25,13,1324.0442745995877,1187.4647834921454,0.16560117900371552,1.798916373321937,True,False,6.039008136888164
1061,26,13,1323.9844873854506,1203.6018327379654,0.15908531844615936,1.8801817817778164,True,False,7.203789116553096
1503,27,13,1323.5654032857726,1220.5016120173284,0.14912712574005127,2.1691763638977744,True,False,7.774110515065507
1373,28,13,1324.0019697339155,1236.8063033848152,0.15183180570602417,1.8063044587905663,True,False,8.630271785206316
1525,29,13,1323.8972515193657,1269.7006659385431,0.1486353576183319,1.9228429274188759,True,False,7.636050998169891
1120,30,13,1323.917083602704,1288.4011627143036,0.15785592794418335,1.931058929620108,True,True,8.929540063109833
1209,31,13,1323.8433318035843,1302.8565864547213,0.15576592087745667,1.8631849579745936,True,True,6.232566528437586
1482,32,13,1323.947001558244,1319.4576695612582,0.149495929479599,1.7982230863158193,True,True,5.524038760813214
558,33,13,1323.7463095166204,1335.8299377733442,0.17002704739570618,1.9762717801229115,True,True,4.7839688254107795
1585,34,13,1323.8951232409945,1354.4886623759523,0.14716006815433502,1.872136230740833,True,True,5.892286340280127
1254,37,13,1323.5008475059499,1401.8467205864667,0.15478238463401794,1.913432817920789,True,False,2.9132187228896718
1107,38,13,1323.7370380387765,1420.5089538903862,0.15810179710388184,1.9540448859971973,True,False,3.3516097323197753
1605,39,13,1323.6619838027757,1436.7557959440703,0.14654536545276642,1.8271100341321738,True,False,2.8588498077657523
579,40,13,1322.8231854601165,1452.9254119085601,0.16965822875499725,2.116304512173202,True,False,3.469362760689942
1119,42,13,1323.2822618110285,1484.5498008172199,0.15785592794418335,1.7079316968085736,True,False,4.211745000502539
1106,43,13,1323.4822116562314,1501.3526945850167,0.15810179710388184,2.033092249951655,True,False,4.424698061864782
1523,44,13,1323.2587295852406,1520.139951986495,0.1486353576183319,1.8779562324034706,True,False,3.5738387347238385
1301,45,13,1323.1601743905762,1536.258544938371,0.15355297923088074,1.748805754527892,True,False,4.3655191811427
