sample_id,layer_z,rank,score,x_model_pixel,y_model_pixel,raw_camera_x_px,raw_camera_y_px,expected_raw_camera_x_px,expected_raw_camera_y_px,model_grid_roundtrip_x,model_grid_roundtrip_y,model_grid_roundtrip_error_px,raw_center_mapping_error_px,grid_in_bounds,raw_in_working_roi,raw_in_sensor_fov,model_edge_margin_px,model_edge_safe,score_finite,score_in_unit_interval,inverse_homography_denominator,machine_x,machine_y,containing_machine_part,inverse_transform_solvable,reprojected_raw_camera_x_px,reprojected_raw_camera_y_px,raw_camera_roundtrip_error_px,score_semantics
test_z_218,218,3,0.7618967294692993,6,77,288.0859375,704.1015625,288.0859375,704.1015625,6.0,77.0,0.0,0.0,True,True,True,6.0,True,True,True,1.0524010834010071,70.45151482826326,-25.817650078576634,,True,288.08593750000017,704.1015625,1.7053025658242404e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_218,218,4,0.7599345445632935,22,136,381.8359375,1049.8046875,381.8359375,1049.8046875,22.0,136.0,0.0,0.0,True,True,True,22.0,True,True,True,1.030132540069454,64.93752088802627,-6.302478372714337,,True,381.8359375000001,1049.8046875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_218,218,5,0.7599168419837952,4,60,276.3671875,604.4921875,276.3671875,604.4921875,4.0,60.0,0.0,0.0,True,True,True,4.0,True,True,True,1.0584450916122403,70.9811962192693,-31.321561676089026,,True,276.36718750000017,604.4921875000001,2.0495186137532011e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_219,219,1,0.7636209726333618,33,116,446.2890625,932.6171875,446.2890625,932.6171875,33.0,116.0,0.0,0.0,True,True,True,33.0,True,True,True,1.0353382843579102,60.28559090086115,-13.18403964632445,,True,446.28906250000006,932.6171875000002,2.3437142008433856e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_219,219,2,0.7607774138450623,22,136,381.8359375,1049.8046875,381.8359375,1049.8046875,22.0,136.0,0.0,0.0,True,True,True,22.0,True,True,True,1.030132540069454,64.93752088802627,-6.302478372714337,,True,381.8359375000001,1049.8046875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_219,219,3,0.7606192231178284,6,78,288.0859375,709.9609375,288.0859375,709.9609375,6.0,78.0,0.0,0.0,True,True,True,6.0,True,True,True,1.0520623363573929,70.46626674703796,-25.490506702127927,,True,288.0859375000001,709.9609375000001,1.6077746776921858e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_219,219,4,0.7588207125663757,11,79,317.3828125,715.8203125,317.3828125,715.8203125,11.0,79.0,0.0,0.0,True,True,True,11.0,True,True,True,1.0510103181393091,68.519893291943,-25.22310412944738,,True,317.38281250000034,715.8203125,3.410605131648481e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_219,219,5,0.7587148547172546,4,60,276.3671875,604.4921875,276.3671875,604.4921875,4.0,60.0,0.0,0.0,True,True,True,4.0,True,True,True,1.0584450916122403,70.9811962192693,-31.321561676089026,,True,276.36718750000017,604.4921875000001,2.0495186137532011e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_220,220,1,0.7630714774131775,33,117,446.2890625,938.4765625,446.2890625,938.4765625,33.0,117.0,0.0,0.0,True,True,True,33.0,True,True,True,1.0349995373142957,60.29725879154175,-12.847368169118994,,True,446.28906250000006,938.4765625000001,1.2710574864626038e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_220,220,2,0.7609356045722961,22,136,381.8359375,1049.8046875,381.8359375,1049.8046875,22.0,136.0,0.0,0.0,True,True,True,22.0,True,True,True,1.030132540069454,64.93752088802627,-6.302478372714337,,True,381.8359375000001,1049.8046875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_220,220,3,0.7604647278785706,6,78,288.0859375,709.9609375,288.0859375,709.9609375,6.0,78.0,0.0,0.0,True,True,True,6.0,True,True,True,1.0520623363573929,70.46626674703796,-25.490506702127927,,True,288.0859375000001,709.9609375000001,1.6077746776921858e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_220,220,4,0.7599570155143738,4,60,276.3671875,604.4921875,276.3671875,604.4921875,4.0,60.0,0.0,0.0,True,True,True,4.0,True,True,True,1.0584450916122403,70.9811962192693,-31.321561676089026,,True,276.36718750000017,604.4921875000001,2.0495186137532011e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_220,220,5,0.7592442631721497,11,79,317.3828125,715.8203125,317.3828125,715.8203125,11.0,79.0,0.0,0.0,True,True,True,11.0,True,True,True,1.0510103181393091,68.519893291943,-25.22310412944738,,True,317.38281250000034,715.8203125,3.410605131648481e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_221,221,1,0.761445939540863,33,117,446.2890625,938.4765625,446.2890625,938.4765625,33.0,117.0,0.0,0.0,True,True,True,33.0,True,True,True,1.0349995373142957,60.29725879154175,-12.847368169118994,,True,446.28906250000006,938.4765625000001,1.2710574864626038e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_221,221,2,0.7598745226860046,5,78,282.2265625,709.9609375,282.2265625,709.9609375,5.0,78.0,0.0,0.0,True,True,True,5.0,True,True,True,1.0522049905922866,70.85805038957662,-25.478485626124062,,True,282.22656250000006,709.9609375,5.684341886080802e-14,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_221,221,3,0.7594755291938782,22,136,381.8359375,1049.8046875,381.8359375,1049.8046875,22.0,136.0,0.0,0.0,True,True,True,22.0,True,True,True,1.030132540069454,64.93752088802627,-6.302478372714337,,True,381.8359375000001,1049.8046875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_221,221,4,0.7587364315986633,4,60,276.3671875,604.4921875,276.3671875,604.4921875,4.0,60.0,0.0,0.0,True,True,True,4.0,True,True,True,1.0584450916122403,70.9811962192693,-31.321561676089026,,True,276.36718750000017,604.4921875000001,2.0495186137532011e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_221,221,5,0.7586702704429626,11,79,317.3828125,715.8203125,317.3828125,715.8203125,11.0,79.0,0.0,0.0,True,True,True,11.0,True,True,True,1.0510103181393091,68.519893291943,-25.22310412944738,,True,317.38281250000034,715.8203125,3.410605131648481e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_222,222,1,0.7624611258506775,33,116,446.2890625,932.6171875,446.2890625,932.6171875,33.0,116.0,0.0,0.0,True,True,True,33.0,True,True,True,1.0353382843579102,60.28559090086115,-13.18403964632445,,True,446.28906250000006,932.6171875000002,2.3437142008433856e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_222,222,2,0.7610657215118408,5,77,282.2265625,704.1015625,282.2265625,704.1015625,5.0,77.0,0.0,0.0,True,True,True,5.0,True,True,True,1.052543737635901,70.843174379876,-25.80558853272568,,True,282.2265625000001,704.1015625,1.1368683772161603e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_222,222,3,0.7601621150970459,22,136,381.8359375,1049.8046875,381.8359375,1049.8046875,22.0,136.0,0.0,0.0,True,True,True,22.0,True,True,True,1.030132540069454,64.93752088802627,-6.302478372714337,,True,381.8359375000001,1049.8046875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_222,222,4,0.7597936987876892,4,60,276.3671875,604.4921875,276.3671875,604.4921875,4.0,60.0,0.0,0.0,True,True,True,4.0,True,True,True,1.0584450916122403,70.9811962192693,-31.321561676089026,,True,276.36718750000017,604.4921875000001,2.0495186137532011e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_222,222,5,0.7590835690498352,11,79,317.3828125,715.8203125,317.3828125,715.8203125,11.0,79.0,0.0,0.0,True,True,True,11.0,True,True,True,1.0510103181393091,68.519893291943,-25.22310412944738,,True,317.38281250000034,715.8203125,3.410605131648481e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_223,223,1,0.76308274269104,34,119,452.1484375,950.1953125,452.1484375,950.1953125,34.0,119.0,0.0,0.0,True,True,True,34.0,True,True,True,1.034179388992173,59.92060563806704,-12.183757283425736,,True,452.14843750000006,950.1953125000001,1.2710574864626038e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_223,223,2,0.759867250919342,6,77,288.0859375,704.1015625,288.0859375,704.1015625,6.0,77.0,0.0,0.0,True,True,True,6.0,True,True,True,1.0524010834010071,70.45151482826326,-25.817650078576634,,True,288.08593750000017,704.1015625,1.7053025658242404e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_223,223,3,0.7595427632331848,22,136,381.8359375,1049.8046875,381.8359375,1049.8046875,22.0,136.0,0.0,0.0,True,True,True,22.0,True,True,True,1.030132540069454,64.93752088802627,-6.302478372714337,,True,381.8359375000001,1049.8046875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_223,223,4,0.7589390277862549,4,60,276.3671875,604.4921875,276.3671875,604.4921875,4.0,60.0,0.0,0.0,True,True,True,4.0,True,True,True,1.0584450916122403,70.9811962192693,-31.321561676089026,,True,276.36718750000017,604.4921875000001,2.0495186137532011e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_223,223,5,0.7589062452316284,36,124,463.8671875,979.4921875,463.8671875,979.4921875,36.0,124.0,0.0,0.0,True,True,True,36.0,True,True,True,1.0322003453043131,59.176836214946825,-10.515023502273543,,True,463.8671875,979.4921875,0.0,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_224,224,1,0.7617692947387695,34,119,452.1484375,950.1953125,452.1484375,950.1953125,34.0,119.0,0.0,0.0,True,True,True,34.0,True,True,True,1.034179388992173,59.92060563806704,-12.183757283425736,,True,452.14843750000006,950.1953125000001,1.2710574864626038e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_224,224,2,0.761379063129425,5,77,282.2265625,704.1015625,282.2265625,704.1015625,5.0,77.0,0.0,0.0,True,True,True,5.0,True,True,True,1.052543737635901,70.843174379876,-25.80558853272568,,True,282.2265625000001,704.1015625,1.1368683772161603e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_224,224,3,0.7601543664932251,22,136,381.8359375,1049.8046875,381.8359375,1049.8046875,22.0,136.0,0.0,0.0,True,True,True,22.0,True,True,True,1.030132540069454,64.93752088802627,-6.302478372714337,,True,381.8359375000001,1049.8046875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_224,224,4,0.7593642473220825,4,60,276.3671875,604.4921875,276.3671875,604.4921875,4.0,60.0,0.0,0.0,True,True,True,4.0,True,True,True,1.0584450916122403,70.9811962192693,-31.321561676089026,,True,276.36718750000017,604.4921875000001,2.0495186137532011e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_224,224,5,0.7588707804679871,11,79,317.3828125,715.8203125,317.3828125,715.8203125,11.0,79.0,0.0,0.0,True,True,True,11.0,True,True,True,1.0510103181393091,68.519893291943,-25.22310412944738,,True,317.38281250000034,715.8203125,3.410605131648481e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_225,225,1,0.7619904279708862,5,77,282.2265625,704.1015625,282.2265625,704.1015625,5.0,77.0,0.0,0.0,True,True,True,5.0,True,True,True,1.052543737635901,70.843174379876,-25.80558853272568,,True,282.2265625000001,704.1015625,1.1368683772161603e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_225,225,2,0.7614025473594666,33,116,446.2890625,932.6171875,446.2890625,932.6171875,33.0,116.0,0.0,0.0,True,True,True,33.0,True,True,True,1.0353382843579102,60.28559090086115,-13.18403964632445,,True,446.28906250000006,932.6171875000002,2.3437142008433856e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_225,225,3,0.7595022320747375,22,136,381.8359375,1049.8046875,381.8359375,1049.8046875,22.0,136.0,0.0,0.0,True,True,True,22.0,True,True,True,1.030132540069454,64.93752088802627,-6.302478372714337,,True,381.8359375000001,1049.8046875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_225,225,4,0.7590566277503967,4,60,276.3671875,604.4921875,276.3671875,604.4921875,4.0,60.0,0.0,0.0,True,True,True,4.0,True,True,True,1.0584450916122403,70.9811962192693,-31.321561676089026,,True,276.36718750000017,604.4921875000001,2.0495186137532011e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_225,225,5,0.7585538625717163,11,79,317.3828125,715.8203125,317.3828125,715.8203125,11.0,79.0,0.0,0.0,True,True,True,11.0,True,True,True,1.0510103181393091,68.519893291943,-25.22310412944738,,True,317.38281250000034,715.8203125,3.410605131648481e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_226,226,1,0.7623150944709778,5,77,282.2265625,704.1015625,282.2265625,704.1015625,5.0,77.0,0.0,0.0,True,True,True,5.0,True,True,True,1.052543737635901,70.843174379876,-25.80558853272568,,True,282.2265625000001,704.1015625,1.1368683772161603e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_226,226,2,0.7613566517829895,33,116,446.2890625,932.6171875,446.2890625,932.6171875,33.0,116.0,0.0,0.0,True,True,True,33.0,True,True,True,1.0353382843579102,60.28559090086115,-13.18403964632445,,True,446.28906250000006,932.6171875000002,2.3437142008433856e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_226,226,3,0.7597811818122864,4,60,276.3671875,604.4921875,276.3671875,604.4921875,4.0,60.0,0.0,0.0,True,True,True,4.0,True,True,True,1.0584450916122403,70.9811962192693,-31.321561676089026,,True,276.36718750000017,604.4921875000001,2.0495186137532011e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_226,226,4,0.7593185305595398,22,136,381.8359375,1049.8046875,381.8359375,1049.8046875,22.0,136.0,0.0,0.0,True,True,True,22.0,True,True,True,1.030132540069454,64.93752088802627,-6.302478372714337,,True,381.8359375000001,1049.8046875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_226,226,5,0.7587364315986633,11,79,317.3828125,715.8203125,317.3828125,715.8203125,11.0,79.0,0.0,0.0,True,True,True,11.0,True,True,True,1.0510103181393091,68.519893291943,-25.22310412944738,,True,317.38281250000034,715.8203125,3.410605131648481e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_227,227,1,0.7622657418251038,34,119,452.1484375,950.1953125,452.1484375,950.1953125,34.0,119.0,0.0,0.0,True,True,True,34.0,True,True,True,1.034179388992173,59.92060563806704,-12.183757283425736,,True,452.14843750000006,950.1953125000001,1.2710574864626038e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_227,227,2,0.7612138390541077,5,77,282.2265625,704.1015625,282.2265625,704.1015625,5.0,77.0,0.0,0.0,True,True,True,5.0,True,True,True,1.052543737635901,70.843174379876,-25.80558853272568,,True,282.2265625000001,704.1015625,1.1368683772161603e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_227,227,3,0.7595736384391785,22,136,381.8359375,1049.8046875,381.8359375,1049.8046875,22.0,136.0,0.0,0.0,True,True,True,22.0,True,True,True,1.030132540069454,64.93752088802627,-6.302478372714337,,True,381.8359375000001,1049.8046875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_227,227,4,0.7594267129898071,4,60,276.3671875,604.4921875,276.3671875,604.4921875,4.0,60.0,0.0,0.0,True,True,True,4.0,True,True,True,1.0584450916122403,70.9811962192693,-31.321561676089026,,True,276.36718750000017,604.4921875000001,2.0495186137532011e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_227,227,5,0.7583168148994446,11,79,317.3828125,715.8203125,317.3828125,715.8203125,11.0,79.0,0.0,0.0,True,True,True,11.0,True,True,True,1.0510103181393091,68.519893291943,-25.22310412944738,,True,317.38281250000034,715.8203125,3.410605131648481e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_228,228,1,0.7631628513336182,33,116,446.2890625,932.6171875,446.2890625,932.6171875,33.0,116.0,0.0,0.0,True,True,True,33.0,True,True,True,1.0353382843579102,60.28559090086115,-13.18403964632445,,True,446.28906250000006,932.6171875000002,2.3437142008433856e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_228,228,2,0.7614538669586182,5,77,282.2265625,704.1015625,282.2265625,704.1015625,5.0,77.0,0.0,0.0,True,True,True,5.0,True,True,True,1.052543737635901,70.843174379876,-25.80558853272568,,True,282.2265625000001,704.1015625,1.1368683772161603e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_228,228,3,0.7596180438995361,4,60,276.3671875,604.4921875,276.3671875,604.4921875,4.0,60.0,0.0,0.0,True,True,True,4.0,True,True,True,1.0584450916122403,70.9811962192693,-31.321561676089026,,True,276.36718750000017,604.4921875000001,2.0495186137532011e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_228,228,4,0.7596108913421631,22,136,381.8359375,1049.8046875,381.8359375,1049.8046875,22.0,136.0,0.0,0.0,True,True,True,22.0,True,True,True,1.030132540069454,64.93752088802627,-6.302478372714337,,True,381.8359375000001,1049.8046875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_228,228,5,0.7578673362731934,11,79,317.3828125,715.8203125,317.3828125,715.8203125,11.0,79.0,0.0,0.0,True,True,True,11.0,True,True,True,1.0510103181393091,68.519893291943,-25.22310412944738,,True,317.38281250000034,715.8203125,3.410605131648481e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_229,229,1,0.7616540193557739,32,116,440.4296875,932.6171875,440.4296875,932.6171875,32.0,116.0,0.0,0.0,True,True,True,32.0,True,True,True,1.035480938592804,60.68510479340786,-13.173519832665418,,True,440.4296875000001,932.6171875000001,1.6077746776921858e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_229,229,2,0.7613523602485657,5,78,282.2265625,709.9609375,282.2265625,709.9609375,5.0,78.0,0.0,0.0,True,True,True,5.0,True,True,True,1.0522049905922866,70.85805038957662,-25.478485626124062,,True,282.22656250000006,709.9609375,5.684341886080802e-14,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_229,229,3,0.7596874833106995,22,136,381.8359375,1049.8046875,381.8359375,1049.8046875,22.0,136.0,0.0,0.0,True,True,True,22.0,True,True,True,1.030132540069454,64.93752088802627,-6.302478372714337,,True,381.8359375000001,1049.8046875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_229,229,4,0.7593664526939392,4,60,276.3671875,604.4921875,276.3671875,604.4921875,4.0,60.0,0.0,0.0,True,True,True,4.0,True,True,True,1.0584450916122403,70.9811962192693,-31.321561676089026,,True,276.36718750000017,604.4921875000001,2.0495186137532011e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_229,229,5,0.7583686709403992,11,79,317.3828125,715.8203125,317.3828125,715.8203125,11.0,79.0,0.0,0.0,True,True,True,11.0,True,True,True,1.0510103181393091,68.519893291943,-25.22310412944738,,True,317.38281250000034,715.8203125,3.410605131648481e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_230,230,1,0.761843740940094,33,116,446.2890625,932.6171875,446.2890625,932.6171875,33.0,116.0,0.0,0.0,True,True,True,33.0,True,True,True,1.0353382843579102,60.28559090086115,-13.18403964632445,,True,446.28906250000006,932.6171875000002,2.3437142008433856e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_230,230,2,0.7616519927978516,5,78,282.2265625,709.9609375,282.2265625,709.9609375,5.0,78.0,0.0,0.0,True,True,True,5.0,True,True,True,1.0522049905922866,70.85805038957662,-25.478485626124062,,True,282.22656250000006,709.9609375,5.684341886080802e-14,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_230,230,3,0.7603665590286255,22,136,381.8359375,1049.8046875,381.8359375,1049.8046875,22.0,136.0,0.0,0.0,True,True,True,22.0,True,True,True,1.030132540069454,64.93752088802627,-6.302478372714337,,True,381.8359375000001,1049.8046875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_230,230,4,0.7594124674797058,4,60,276.3671875,604.4921875,276.3671875,604.4921875,4.0,60.0,0.0,0.0,True,True,True,4.0,True,True,True,1.0584450916122403,70.9811962192693,-31.321561676089026,,True,276.36718750000017,604.4921875000001,2.0495186137532011e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_230,230,5,0.7580628991127014,11,79,317.3828125,715.8203125,317.3828125,715.8203125,11.0,79.0,0.0,0.0,True,True,True,11.0,True,True,True,1.0510103181393091,68.519893291943,-25.22310412944738,,True,317.38281250000034,715.8203125,3.410605131648481e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_231,231,1,0.7625614404678345,32,116,440.4296875,932.6171875,440.4296875,932.6171875,32.0,116.0,0.0,0.0,True,True,True,32.0,True,True,True,1.035480938592804,60.68510479340786,-13.173519832665418,,True,440.4296875000001,932.6171875000001,1.6077746776921858e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_231,231,2,0.7613750696182251,5,77,282.2265625,704.1015625,282.2265625,704.1015625,5.0,77.0,0.0,0.0,True,True,True,5.0,True,True,True,1.052543737635901,70.843174379876,-25.80558853272568,,True,282.2265625000001,704.1015625,1.1368683772161603e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_231,231,3,0.7596447467803955,4,60,276.3671875,604.4921875,276.3671875,604.4921875,4.0,60.0,0.0,0.0,True,True,True,4.0,True,True,True,1.0584450916122403,70.9811962192693,-31.321561676089026,,True,276.36718750000017,604.4921875000001,2.0495186137532011e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_231,231,4,0.7595989108085632,22,136,381.8359375,1049.8046875,381.8359375,1049.8046875,22.0,136.0,0.0,0.0,True,True,True,22.0,True,True,True,1.030132540069454,64.93752088802627,-6.302478372714337,,True,381.8359375000001,1049.8046875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_231,231,5,0.7565209865570068,36,126,463.8671875,991.2109375,463.8671875,991.2109375,36.0,126.0,0.0,0.0,True,True,True,36.0,True,True,True,1.0315228512170844,59.19952242896545,-9.837658102078054,,True,463.8671875000001,991.2109375000001,1.6077746776921858e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_232,232,1,0.7627009749412537,5,78,282.2265625,709.9609375,282.2265625,709.9609375,5.0,78.0,0.0,0.0,True,True,True,5.0,True,True,True,1.0522049905922866,70.85805038957662,-25.478485626124062,,True,282.22656250000006,709.9609375,5.684341886080802e-14,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_232,232,2,0.7619960904121399,33,116,446.2890625,932.6171875,446.2890625,932.6171875,33.0,116.0,0.0,0.0,True,True,True,33.0,True,True,True,1.0353382843579102,60.28559090086115,-13.18403964632445,,True,446.28906250000006,932.6171875000002,2.3437142008433856e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_232,232,3,0.7604119181632996,22,136,381.8359375,1049.8046875,381.8359375,1049.8046875,22.0,136.0,0.0,0.0,True,True,True,22.0,True,True,True,1.030132540069454,64.93752088802627,-6.302478372714337,,True,381.8359375000001,1049.8046875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_232,232,4,0.7594566941261292,4,60,276.3671875,604.4921875,276.3671875,604.4921875,4.0,60.0,0.0,0.0,True,True,True,4.0,True,True,True,1.0584450916122403,70.9811962192693,-31.321561676089026,,True,276.36718750000017,604.4921875000001,2.0495186137532011e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_232,232,5,0.7582347989082336,11,79,317.3828125,715.8203125,317.3828125,715.8203125,11.0,79.0,0.0,0.0,True,True,True,11.0,True,True,True,1.0510103181393091,68.519893291943,-25.22310412944738,,True,317.38281250000034,715.8203125,3.410605131648481e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_233,233,1,0.7626782655715942,5,78,282.2265625,709.9609375,282.2265625,709.9609375,5.0,78.0,0.0,0.0,True,True,True,5.0,True,True,True,1.0522049905922866,70.85805038957662,-25.478485626124062,,True,282.22656250000006,709.9609375,5.684341886080802e-14,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_233,233,2,0.7622485160827637,33,116,446.2890625,932.6171875,446.2890625,932.6171875,33.0,116.0,0.0,0.0,True,True,True,33.0,True,True,True,1.0353382843579102,60.28559090086115,-13.18403964632445,,True,446.28906250000006,932.6171875000002,2.3437142008433856e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_233,233,3,0.759706437587738,22,136,381.8359375,1049.8046875,381.8359375,1049.8046875,22.0,136.0,0.0,0.0,True,True,True,22.0,True,True,True,1.030132540069454,64.93752088802627,-6.302478372714337,,True,381.8359375000001,1049.8046875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_233,233,4,0.7590016722679138,4,60,276.3671875,604.4921875,276.3671875,604.4921875,4.0,60.0,0.0,0.0,True,True,True,4.0,True,True,True,1.0584450916122403,70.9811962192693,-31.321561676089026,,True,276.36718750000017,604.4921875000001,2.0495186137532011e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_233,233,5,0.7566839456558228,35,125,458.0078125,985.3515625,458.0078125,985.3515625,35.0,125.0,0.0,0.0,True,True,True,35.0,True,True,True,1.0320042524955926,59.58918709629386,-10.166312473556355,,True,458.0078125,985.3515625000001,1.1368683772161603e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_234,234,1,0.7623691558837891,33,116,446.2890625,932.6171875,446.2890625,932.6171875,33.0,116.0,0.0,0.0,True,True,True,33.0,True,True,True,1.0353382843579102,60.28559090086115,-13.18403964632445,,True,446.28906250000006,932.6171875000002,2.3437142008433856e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_234,234,2,0.7621660232543945,5,78,282.2265625,709.9609375,282.2265625,709.9609375,5.0,78.0,0.0,0.0,True,True,True,5.0,True,True,True,1.0522049905922866,70.85805038957662,-25.478485626124062,,True,282.22656250000006,709.9609375,5.684341886080802e-14,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_234,234,3,0.7598357796669006,22,136,381.8359375,1049.8046875,381.8359375,1049.8046875,22.0,136.0,0.0,0.0,True,True,True,22.0,True,True,True,1.030132540069454,64.93752088802627,-6.302478372714337,,True,381.8359375000001,1049.8046875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_234,234,4,0.7595190405845642,3,60,270.5078125,604.4921875,270.5078125,604.4921875,3.0,60.0,0.0,0.0,True,True,True,3.0,True,True,True,1.0585877458471342,71.37054821078688,-31.30882729398194,,True,270.50781250000045,604.4921875000001,4.687428401686771e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
