part,layer_z,csv_path,rows_total,rows_schema_40,rows_bad_schema,command_x_min_mm,command_x_max_mm,command_y_min_mm,command_y_max_mm,xct_original_finite_count,xct_3x3x3_finite_count,xct_5x5x5_finite_count,xct_original_finite_fraction,xct_3x3x3_finite_fraction,xct_5x5x5_finite_fraction,xct_5x5x5_mean,xct_5x5x5_min,xct_5x5x5_max
part01,125,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0125.csv,3872,3872,0,-6.0,3.0,11.0,16.0,3872,3872,3872,1.0,1.0,1.0,0.534772590392562,0.35443,0.61074
part01,126,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0126.csv,3798,3798,0,-6.0,3.0,11.0,16.0,3798,3798,3798,1.0,1.0,1.0,0.5342946182201158,0.35355,0.60867
part01,127,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0127.csv,3872,3872,0,-6.0,3.0,11.0,16.0,3872,3872,3872,1.0,1.0,1.0,0.5350357257231405,0.35345,0.60531
part01,128,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0128.csv,3799,3799,0,-6.0,3.0,11.0,16.0,3799,3799,3799,1.0,1.0,1.0,0.5341239062911293,0.35824,0.60782
part01,129,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0129.csv,3904,3904,0,-6.0,3.0,11.0,16.0,3904,3904,3904,1.0,1.0,1.0,0.5348763319672132,0.36566,0.60716
part01,130,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0130.csv,3798,3798,0,-6.0,3.0,11.0,16.0,3798,3798,3798,1.0,1.0,1.0,0.53431649552396,0.36946,0.60102
part01,131,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0131.csv,3903,3903,0,-6.0,3.0,11.0,16.0,3903,3903,3903,1.0,1.0,1.0,0.5351152626184986,0.36583,0.59585
part01,132,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0132.csv,3837,3837,0,-6.0,3.0,11.0,16.0,3837,3837,3837,1.0,1.0,1.0,0.534134798019286,0.36693,0.60127
part01,133,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0133.csv,3936,3936,0,-6.0,3.0,11.0,16.0,3936,3936,3936,1.0,1.0,1.0,0.5347869690040651,0.36945,0.60159
part01,134,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0134.csv,3842,3842,0,-6.0,3.0,11.0,16.0,3842,3842,3842,1.0,1.0,1.0,0.5343725117126497,0.37057,0.59948
part01,135,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0135.csv,3939,3939,0,-6.0,3.0,11.0,16.0,3939,3939,3939,1.0,1.0,1.0,0.5352179741051029,0.37094,0.59722
part01,136,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0136.csv,3879,3879,0,-6.0,3.0,11.0,16.0,3879,3879,3879,1.0,1.0,1.0,0.5344044418664604,0.37046,0.59977
part01,137,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0137.csv,3968,3968,0,-6.0,3.0,11.0,16.0,3968,3968,3968,1.0,1.0,1.0,0.5349966129032258,0.36805,0.60055
part01,138,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0138.csv,3875,3875,0,-6.0,3.0,11.0,16.0,3875,3875,3875,1.0,1.0,1.0,0.5345236722580644,0.36417,0.59869
part01,139,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0139.csv,3967,3967,0,-6.0,3.0,11.0,16.0,3967,3967,3967,1.0,1.0,1.0,0.535159435341568,0.36298,0.59603
part01,140,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0140.csv,3874,3874,0,-6.0,3.0,11.0,16.0,3874,3874,3874,1.0,1.0,1.0,0.5344693236964378,0.35985,0.59799
part01,141,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0141.csv,3999,3999,0,-6.0,3.0,11.0,16.0,3999,3999,3999,1.0,1.0,1.0,0.5351994898724681,0.35588,0.59778
part01,142,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0142.csv,3912,3912,0,-6.0,3.0,11.0,16.0,3912,3912,3912,1.0,1.0,1.0,0.5349595270961145,0.35862,0.59326
part01,143,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0143.csv,3999,3999,0,-6.0,3.0,11.0,16.0,3999,3999,3999,1.0,1.0,1.0,0.5360152588147037,0.36562,0.59095
part01,144,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0144.csv,3911,3911,0,-6.0,3.0,11.0,16.0,3911,3911,3911,1.0,1.0,1.0,0.5353768601380722,0.36797,0.5945
part01,145,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0145.csv,4033,4033,0,-6.0,3.0,11.0,16.0,4033,4033,4033,1.0,1.0,1.0,0.5362932556409621,0.36269,0.60126
part01,146,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0146.csv,3993,3993,0,-6.0,3.0,11.0,16.0,3993,3993,3993,1.0,1.0,1.0,0.5355511394941147,0.35877,0.60242
part01,147,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0147.csv,4037,4037,0,-6.0,3.0,11.0,16.0,4037,4037,4037,1.0,1.0,1.0,0.5366756700520188,0.35718,0.60126
part01,148,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0148.csv,3993,3993,0,-6.0,3.0,11.0,16.0,3993,3993,3993,1.0,1.0,1.0,0.535612206361132,0.35763,0.59835
part01,149,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0149.csv,4064,4064,0,-6.0,3.0,11.0,16.0,4064,4064,4064,1.0,1.0,1.0,0.5365912401574803,0.35849,0.59639
part01,150,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0150.csv,4065,4065,0,-6.0,3.0,11.0,16.0,4065,4065,4065,1.0,1.0,1.0,0.5357608610086101,0.3588,0.59548
part01,151,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0151.csv,4129,4129,0,-6.0,3.0,11.0,16.0,4129,4129,4129,1.0,1.0,1.0,0.536459048195689,0.35821,0.59446
part01,152,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0152.csv,4064,4064,0,-6.0,3.0,11.0,16.0,4064,4064,4064,1.0,1.0,1.0,0.5355398228346457,0.35722,0.59412
part01,153,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0153.csv,4159,4159,0,-6.0,3.0,11.0,16.0,4159,4159,4159,1.0,1.0,1.0,0.5361918994950711,0.35669,0.59399
part01,154,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0154.csv,4102,4102,0,-6.0,3.0,11.0,16.0,4102,4102,4102,1.0,1.0,1.0,0.535694553876158,0.35837,0.59147
part01,155,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0155.csv,4160,4160,0,-6.0,3.0,11.0,16.0,4160,4160,4160,1.0,1.0,1.0,0.5364821850961538,0.36105,0.58874
part01,156,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0156.csv,4102,4102,0,-6.0,3.0,11.0,16.0,4102,4102,4102,1.0,1.0,1.0,0.5358927279375914,0.36165,0.59088
part01,157,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0157.csv,4191,4191,0,-6.0,3.0,11.0,16.0,4191,4191,4191,1.0,1.0,1.0,0.5368125316153662,0.36109,0.59256
part01,158,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0158.csv,4143,4143,0,-6.0,3.0,11.0,16.0,4143,4143,4143,1.0,1.0,1.0,0.5363527516292541,0.36048,0.58706
part01,159,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0159.csv,4195,4195,0,-6.0,3.0,11.0,16.0,4195,4195,4195,1.0,1.0,1.0,0.5374423623361144,0.35924,0.58648
part01,160,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0160.csv,4143,4143,0,-6.0,3.0,11.0,16.0,4143,4143,4143,1.0,1.0,1.0,0.536427132512672,0.35826,0.58641
part01,161,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0161.csv,4225,4225,0,-6.0,3.0,11.0,16.0,4225,4225,4225,1.0,1.0,1.0,0.5373921609467456,0.35851,0.59047
part01,162,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0162.csv,4177,4177,0,-6.0,3.0,11.0,16.0,4177,4177,4177,1.0,1.0,1.0,0.5367708881972708,0.35811,0.58974
part01,163,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0163.csv,4289,4289,0,-6.0,3.0,11.0,16.0,4289,4289,4289,1.0,1.0,1.0,0.5372923338773608,0.35419,0.58629
part01,164,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0164.csv,4217,4217,0,-6.0,3.0,11.0,16.0,4217,4217,4217,1.0,1.0,1.0,0.536679290965141,0.35305,0.58582
part01,165,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0165.csv,4320,4320,0,-6.0,3.0,11.0,16.0,4320,4320,4320,1.0,1.0,1.0,0.5373678449074073,0.35302,0.58917
part01,166,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0166.csv,4252,4252,0,-6.0,3.0,11.0,16.0,4252,4252,4252,1.0,1.0,1.0,0.5371298189087489,0.35379,0.58788
part01,167,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0167.csv,4319,4319,0,-6.0,3.0,11.0,16.0,4319,4319,4319,1.0,1.0,1.0,0.5380323894420005,0.35476,0.58524
part01,168,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0168.csv,4253,4253,0,-6.0,3.0,11.0,16.0,4253,4253,4253,1.0,1.0,1.0,0.5372220667763931,0.35562,0.58537
part01,169,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0169.csv,4352,4352,0,-6.0,3.0,11.0,16.0,4352,4352,4352,1.0,1.0,1.0,0.5381170220588235,0.35043,0.58645
part01,170,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0170.csv,4294,4294,0,-6.0,3.0,11.0,16.0,4294,4294,4294,1.0,1.0,1.0,0.5374664415463437,0.34569,0.58742
part01,171,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0171.csv,4354,4354,0,-6.0,3.0,11.0,16.0,4354,4354,4354,1.0,1.0,1.0,0.5385957441433165,0.34669,0.58477
part01,172,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0172.csv,4334,4334,0,-6.0,3.0,11.0,16.0,4334,4334,4334,1.0,1.0,1.0,0.537690929856945,0.3525,0.58362
part01,173,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0173.csv,4449,4449,0,-6.0,3.0,11.0,16.0,4449,4449,4449,1.0,1.0,1.0,0.5385616880197798,0.35803,0.58903
part01,174,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0174.csv,4405,4405,0,-6.0,3.0,11.0,16.0,4405,4405,4405,1.0,1.0,1.0,0.5383032463110102,0.35847,0.59157
part01,175,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0175.csv,4447,4447,0,-6.0,3.0,11.0,16.0,4447,4447,4447,1.0,1.0,1.0,0.5391351990105689,0.35934,0.58932
part01,176,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0176.csv,4403,4403,0,-6.0,3.0,11.0,16.0,4403,4403,4403,1.0,1.0,1.0,0.5384519872813991,0.36009,0.58831
part01,177,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0177.csv,4480,4480,0,-6.0,3.0,11.0,16.0,4480,4480,4480,1.0,1.0,1.0,0.5391519888392857,0.35842,0.58447
part01,178,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0178.csv,4441,4441,0,-6.0,3.0,11.0,16.0,4441,4441,4441,1.0,1.0,1.0,0.5386909502364332,0.35793,0.58506
part01,179,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0179.csv,4543,4543,0,-6.0,3.0,11.0,16.0,4543,4543,4543,1.0,1.0,1.0,0.5393123992956197,0.35823,0.58247
part01,180,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0180.csv,4480,4480,0,-6.0,3.0,11.0,16.0,4480,4480,4480,1.0,1.0,1.0,0.5387942477678572,0.35888,0.58206
part01,181,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0181.csv,4577,4577,0,-6.0,3.0,11.0,16.0,4577,4577,4577,1.0,1.0,1.0,0.5393168210618309,0.35798,0.58658
part01,182,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0182.csv,4559,4559,0,-6.0,3.0,11.0,16.0,4559,4559,4559,1.0,1.0,1.0,0.5390021342399649,0.35705,0.585
part01,183,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0183.csv,4580,4580,0,-6.0,3.0,11.0,16.0,4580,4580,4580,1.0,1.0,1.0,0.5397594475982533,0.35741,0.59045
part01,184,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0184.csv,4558,4558,0,-6.0,3.0,11.0,16.0,4558,4558,4558,1.0,1.0,1.0,0.5391209499780606,0.35791,0.59259
part01,185,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0185.csv,4670,4670,0,-6.0,3.0,11.0,16.0,4670,4670,4670,1.0,1.0,1.0,0.5396091948608137,0.35726,0.59365
part01,186,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0186.csv,4594,4594,0,-6.0,3.0,11.0,16.0,4594,4594,4594,1.0,1.0,1.0,0.5393273726599913,0.35552,0.58802
part01,187,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0187.csv,4673,4673,0,-6.0,3.0,11.0,16.0,4673,4673,4673,1.0,1.0,1.0,0.5401061994436122,0.35426,0.59498
part01,188,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0188.csv,4668,4668,0,-6.0,3.0,11.0,16.0,4668,4668,4668,1.0,1.0,1.0,0.539612292202228,0.35336,0.59192
part01,189,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0189.csv,4703,4703,0,-6.0,3.0,11.0,16.0,4703,4703,4703,1.0,1.0,1.0,0.5400940484796939,0.35303,0.5878
part01,190,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0190.csv,4668,4668,0,-6.0,3.0,11.0,16.0,4668,4668,4668,1.0,1.0,1.0,0.5398601520994001,0.35399,0.58855
part01,191,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0191.csv,4767,4767,0,-6.0,3.0,11.0,16.0,4767,4767,4767,1.0,1.0,1.0,0.5403561380323054,0.35562,0.59013
part01,192,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0192.csv,4707,4707,0,-6.0,3.0,11.0,16.0,4707,4707,4707,1.0,1.0,1.0,0.5399090970894413,0.35749,0.58943
part01,193,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0193.csv,4800,4800,0,-6.0,3.0,11.0,16.0,4800,4800,4800,1.0,1.0,1.0,0.5404758875,0.35886,0.5937
part01,194,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0194.csv,4784,4784,0,-6.0,3.0,11.0,16.0,4784,4784,4784,1.0,1.0,1.0,0.5402064924749165,0.35883,0.59338
part01,195,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0195.csv,4868,4868,0,-6.0,3.0,11.0,16.0,4868,4868,4868,1.0,1.0,1.0,0.5404237551355793,0.35088,0.59538
part01,196,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0196.csv,4784,4784,0,-6.0,3.0,11.0,16.0,4784,4784,4784,1.0,1.0,1.0,0.5401703051839466,0.34373,0.59332
part01,197,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0197.csv,4897,4897,0,-6.0,3.0,11.0,16.0,4897,4897,4897,1.0,1.0,1.0,0.5405563977945682,0.34439,0.5916
part01,198,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0198.csv,4855,4855,0,-6.0,3.0,11.0,16.0,4855,4855,4855,1.0,1.0,1.0,0.5404978908341915,0.34793,0.59528
part01,199,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0199.csv,4960,4960,0,-6.0,3.0,11.0,16.0,4960,4960,4960,1.0,1.0,1.0,0.540603754032258,0.34957,0.59737
part01,200,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0200.csv,4892,4892,0,-6.0,3.0,11.0,16.0,4892,4892,4892,1.0,1.0,1.0,0.5406383278822567,0.35094,0.59662
part01,201,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0201.csv,4993,4993,0,-6.0,3.0,11.0,16.0,4993,4993,4993,1.0,1.0,1.0,0.5406729601442019,0.35122,0.59676
part01,202,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0202.csv,4966,4966,0,-6.0,3.0,11.0,16.0,4966,4966,4966,1.0,1.0,1.0,0.5408488461538462,0.34983,0.59598
part01,203,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0203.csv,5055,5055,0,-6.0,3.0,11.0,16.0,5055,5055,5055,1.0,1.0,1.0,0.5409274856577645,0.34665,0.60045
part01,204,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0204.csv,5003,5003,0,-6.0,3.0,11.0,16.0,5003,5003,5003,1.0,1.0,1.0,0.5411625044973017,0.3427,0.59705
part01,205,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0205.csv,5089,5089,0,-6.0,3.0,11.0,16.0,5089,5089,5089,1.0,1.0,1.0,0.5412024032226371,0.34049,0.60191
part01,206,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0206.csv,5082,5082,0,-6.0,3.0,11.0,16.0,5082,5082,5082,1.0,1.0,1.0,0.5412786973632427,0.341,0.60154
part01,207,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0207.csv,5155,5155,0,-6.0,3.0,11.0,16.0,5155,5155,5155,1.0,1.0,1.0,0.5415450358874878,0.34617,0.60077
part01,208,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0208.csv,5120,5120,0,-6.0,3.0,11.0,16.0,5120,5120,5120,1.0,1.0,1.0,0.54146357421875,0.35343,0.60536
part01,209,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0209.csv,5248,5248,0,-6.0,3.0,11.0,16.0,5248,5248,5248,1.0,1.0,1.0,0.5411624847560975,0.35859,0.60316
part01,210,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0210.csv,5226,5226,0,-6.0,3.0,11.0,16.0,5226,5226,5226,1.0,1.0,1.0,0.5416719823957137,0.36104,0.60421
part01,211,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0211.csv,5312,5312,0,-6.0,3.0,11.0,16.0,5312,5312,5312,1.0,1.0,1.0,0.541204625376506,0.35658,0.60645
part01,212,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0212.csv,5262,5262,0,-6.0,3.0,11.0,16.0,5262,5262,5262,1.0,1.0,1.0,0.5416258589889776,0.35219,0.60581
part01,213,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0213.csv,5343,5343,0,-6.0,3.0,11.0,16.0,5343,5343,5343,1.0,1.0,1.0,0.5412387067190717,0.35736,0.60365
part01,214,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0214.csv,5338,5338,0,-6.0,3.0,11.0,16.0,5338,5338,5338,1.0,1.0,1.0,0.5414899306856501,0.36711,0.60768
part01,215,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0215.csv,5408,5408,0,-6.0,3.0,11.0,16.0,5408,5408,5408,1.0,1.0,1.0,0.541474474852071,0.36667,0.61118
part01,216,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0216.csv,5411,5411,0,-6.0,3.0,11.0,16.0,5411,5411,5411,1.0,1.0,1.0,0.5415659101829605,0.34997,0.61058
part01,217,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0217.csv,5504,5504,0,-6.0,3.0,11.0,16.0,5504,5504,5504,1.0,1.0,1.0,0.5411720148982558,0.33572,0.61019
part01,218,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0218.csv,5490,5490,0,-6.0,3.0,11.0,16.0,5490,5490,5490,1.0,1.0,1.0,0.5414504207650274,0.33351,0.61244
part01,219,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0219.csv,5636,5636,0,-6.0,3.0,11.0,16.0,5636,5636,5636,1.0,1.0,1.0,0.5407327271114265,0.33583,0.61659
part01,220,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0220.csv,5600,5600,0,-6.0,3.0,11.0,16.0,5600,5600,5600,1.0,1.0,1.0,0.5411962196428571,0.33963,0.61482
part01,221,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0221.csv,5726,5726,0,-6.0,3.0,11.0,16.0,5726,5726,5726,1.0,1.0,1.0,0.5405739835836535,0.34153,0.61164
part01,222,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0222.csv,5707,5707,0,-6.0,3.0,11.0,16.0,5707,5707,5707,1.0,1.0,1.0,0.5410691904678465,0.34501,0.61607
part01,223,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0223.csv,5856,5856,0,-6.0,3.0,11.0,16.0,5856,5856,5856,1.0,1.0,1.0,0.5403037073087431,0.34678,0.62202
part01,224,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0224.csv,5818,5818,0,-6.0,3.0,11.0,16.0,5818,5818,5818,1.0,1.0,1.0,0.5409239309040907,0.34802,0.62033
part01,225,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0225.csv,6015,6015,0,-6.0,3.0,11.0,16.0,6015,6015,6015,1.0,1.0,1.0,0.5400737722360764,0.3492,0.61743
part01,226,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0226.csv,6119,6119,0,-6.0,3.0,11.0,16.0,6119,6119,6119,1.0,1.0,1.0,0.5401956741297598,0.35039,0.62189
part01,227,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0227.csv,6171,6171,0,-6.0,3.0,11.0,16.0,6171,6171,6171,1.0,1.0,1.0,0.540270978771674,0.34978,0.62059
part01,228,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0228.csv,6119,6119,0,-6.0,3.0,11.0,16.0,6119,6119,6119,1.0,1.0,1.0,0.5408868589638829,0.34745,0.61732
part01,229,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0229.csv,6202,6202,0,-6.0,3.0,11.0,16.0,6202,6202,6202,1.0,1.0,1.0,0.5405116446307644,0.34865,0.61809
part01,230,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0230.csv,6159,6159,0,-6.0,3.0,11.0,16.0,6159,6159,6159,1.0,1.0,1.0,0.541267934729664,0.34871,0.61862
part01,231,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0231.csv,6207,6207,0,-6.0,3.0,11.0,16.0,6207,6207,6207,1.0,1.0,1.0,0.5413493152891896,0.35049,0.62382
part01,232,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0232.csv,6160,6160,0,-6.0,3.0,11.0,16.0,6160,6160,6160,1.0,1.0,1.0,0.5420388311688312,0.35076,0.62136
part01,233,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0233.csv,6235,6235,0,-6.0,3.0,11.0,16.0,6235,6235,6235,1.0,1.0,1.0,0.5418128019246191,0.35226,0.6151
part01,234,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0234.csv,6192,6192,0,-6.0,3.0,11.0,16.0,6192,6192,6192,1.0,1.0,1.0,0.5427485222868217,0.35724,0.62418
part01,235,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0235.csv,6235,6235,0,-6.0,3.0,11.0,16.0,6235,6235,6235,1.0,1.0,1.0,0.5427718732959101,0.36889,0.62982
part01,236,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0236.csv,6193,6193,0,-6.0,3.0,11.0,16.0,6193,6193,6193,1.0,1.0,1.0,0.5436183626675278,0.36919,0.62862
part01,237,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0237.csv,6267,6267,0,-6.0,3.0,11.0,16.0,6267,6267,6267,1.0,1.0,1.0,0.5432860842508378,0.377,0.62729
part01,238,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0238.csv,6229,6229,0,-6.0,3.0,11.0,16.0,6229,6229,6229,1.0,1.0,1.0,0.544493424305667,0.38426,0.63499
part01,239,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0239.csv,6266,6266,0,-6.0,3.0,11.0,16.0,6266,6266,6266,1.0,1.0,1.0,0.5447179428662624,0.39376,0.63912
part01,240,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0240.csv,6230,6230,0,-6.0,3.0,11.0,16.0,6230,6230,6230,1.0,1.0,1.0,0.5460098459069022,0.40281,0.63545
part01,241,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0241.csv,6299,6299,0,-6.0,3.0,11.0,16.0,6299,6299,6299,1.0,1.0,1.0,0.5460447007461502,0.40574,0.63589
part01,242,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0242.csv,6271,6271,0,-6.0,3.0,11.0,16.0,6271,6271,6271,1.0,1.0,1.0,0.547691663211609,0.40535,0.63803
part01,243,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0243.csv,6302,6302,0,-6.0,3.0,11.0,16.0,6302,6302,6302,1.0,1.0,1.0,0.5482939654078071,0.40315,0.64089
part01,244,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0244.csv,6271,6271,0,-6.0,3.0,11.0,16.0,6271,6271,6271,1.0,1.0,1.0,0.5501387258810397,0.40352,0.63594
part01,245,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0245.csv,6331,6331,0,-6.0,3.0,11.0,16.0,6331,6331,6331,1.0,1.0,1.0,0.5502941336281788,0.40628,0.64693
part01,246,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0246.csv,6267,6267,0,-6.0,3.0,11.0,16.0,6267,6267,6267,1.0,1.0,1.0,0.5523075426838998,0.40372,0.63825
part01,247,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0247.csv,6330,6330,0,-6.0,3.0,11.0,16.0,6330,6330,6330,1.0,1.0,1.0,0.5507154565560821,0.3623,0.64546
part01,248,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0248.csv,6303,6303,0,-6.0,3.0,11.0,16.0,6303,6303,6303,1.0,1.0,1.0,0.5465734951610345,0.27753,0.63528
part01,249,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0249.csv,6363,6363,0,-6.0,3.0,11.0,16.0,6363,6363,6363,1.0,1.0,1.0,0.5321344475876159,0.24236,0.64633
part01,250,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part01/L0250.csv,6304,6304,0,-6.0,3.0,11.0,16.0,6304,6304,6304,1.0,1.0,1.0,0.515092557106599,0.23777,0.63052
part02,1,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0001.csv,5921,5921,0,-2.0,7.0,2.0,7.0,0,0,0,0.0,0.0,0.0,,,
part02,2,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0002.csv,5969,5969,0,-2.0,7.0,2.0,7.0,0,0,0,0.0,0.0,0.0,,,
